"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Large Fringe Metro"	"2"	"Warren County, OH"	"39165"	Suppressed	238412	Suppressed
	"Large Fringe Metro"	"2"	"Canadian County, OK"	"40017"	Suppressed	153192	Suppressed
	"Large Fringe Metro"	"2"	"Cleveland County, OK"	"40027"	Suppressed	287066	Suppressed
	"Large Fringe Metro"	"2"	"Grady County, OK"	"40051"	Suppressed	55906	Suppressed
	"Large Fringe Metro"	"2"	"Lincoln County, OK"	"40081"	Suppressed	35045	Suppressed
	"Large Fringe Metro"	"2"	"Logan County, OK"	"40083"	Suppressed	48777	Suppressed
	"Large Fringe Metro"	"2"	"McClain County, OK"	"40087"	Suppressed	41348	Suppressed
	"Large Fringe Metro"	"2"	"Clackamas County, OR"	"41005"	Suppressed	421596	Suppressed
	"Large Fringe Metro"	"2"	"Columbia County, OR"	"41009"	Suppressed	52876	Suppressed
	"Large Fringe Metro"	"2"	"Washington County, OR"	"41067"	Suppressed	603514	Suppressed
	"Large Fringe Metro"	"2"	"Yamhill County, OR"	"41071"	0	107664	Unreliable
	"Large Fringe Metro"	"2"	"Armstrong County, PA"	"42005"	0	64162	Unreliable
	"Large Fringe Metro"	"2"	"Beaver County, PA"	"42007"	Suppressed	162575	Suppressed
	"Large Fringe Metro"	"2"	"Bucks County, PA"	"42017"	11	627987	Unreliable
	"Large Fringe Metro"	"2"	"Butler County, PA"	"42019"	0	189135	Unreliable
	"Large Fringe Metro"	"2"	"Chester County, PA"	"42029"	Suppressed	526759	Suppressed
	"Large Fringe Metro"	"2"	"Delaware County, PA"	"42045"	51	566753	9.0
	"Large Fringe Metro"	"2"	"Fayette County, PA"	"42051"	Suppressed	128126	Suppressed
	"Large Fringe Metro"	"2"	"Montgomery County, PA"	"42091"	14	833869	Unreliable
	"Large Fringe Metro"	"2"	"Pike County, PA"	"42103"	Suppressed	56072	Suppressed
	"Large Fringe Metro"	"2"	"Washington County, PA"	"42125"	Suppressed	206803	Suppressed
	"Large Fringe Metro"	"2"	"Westmoreland County, PA"	"42129"	Suppressed	347087	Suppressed
	"Large Fringe Metro"	"2"	"Bristol County, RI"	"44001"	0	48350	Unreliable
	"Large Fringe Metro"	"2"	"Kent County, RI"	"44003"	Suppressed	164646	Suppressed
	"Large Fringe Metro"	"2"	"Newport County, RI"	"44005"	0	81836	Unreliable
	"Large Fringe Metro"	"2"	"Washington County, RI"	"44009"	0	125746	Unreliable
	"Large Fringe Metro"	"2"	"Chester County, SC"	"45023"	Suppressed	32232	Suppressed
	"Large Fringe Metro"	"2"	"Lancaster County, SC"	"45057"	Suppressed	100926	Suppressed
	"Large Fringe Metro"	"2"	"York County, SC"	"45091"	13	289105	Unreliable
	"Large Fringe Metro"	"2"	"Cannon County, TN"	"47015"	Suppressed	14847	Suppressed
	"Large Fringe Metro"	"2"	"Cheatham County, TN"	"47021"	Suppressed	41101	Suppressed
	"Large Fringe Metro"	"2"	"Dickson County, TN"	"47043"	0	54376	Unreliable
	"Large Fringe Metro"	"2"	"Fayette County, TN"	"47047"	Suppressed	41620	Suppressed
	"Large Fringe Metro"	"2"	"Hickman County, TN"	"47081"	0	25387	Unreliable
	"Large Fringe Metro"	"2"	"Macon County, TN"	"47111"	0	24827	Unreliable
	"Large Fringe Metro"	"2"	"Maury County, TN"	"47119"	Suppressed	99590	Suppressed
	"Large Fringe Metro"	"2"	"Robertson County, TN"	"47147"	Suppressed	72275	Suppressed
	"Large Fringe Metro"	"2"	"Rutherford County, TN"	"47149"	17	339261	Unreliable
	"Large Fringe Metro"	"2"	"Smith County, TN"	"47159"	Suppressed	20285	Suppressed
	"Large Fringe Metro"	"2"	"Sumner County, TN"	"47165"	Suppressed	195561	Suppressed
	"Large Fringe Metro"	"2"	"Tipton County, TN"	"47167"	Suppressed	61918	Suppressed
	"Large Fringe Metro"	"2"	"Trousdale County, TN"	"47169"	0	11455	Unreliable
	"Large Fringe Metro"	"2"	"Williamson County, TN"	"47187"	Suppressed	245348	Suppressed
	"Large Fringe Metro"	"2"	"Wilson County, TN"	"47189"	Suppressed	148130	Suppressed
	"Large Fringe Metro"	"2"	"Atascosa County, TX"	"48013"	Suppressed	51724	Suppressed
	"Large Fringe Metro"	"2"	"Austin County, TX"	"48015"	Suppressed	29972	Suppressed
	"Large Fringe Metro"	"2"	"Bandera County, TX"	"48019"	0	23861	Unreliable
	"Large Fringe Metro"	"2"	"Bastrop County, TX"	"48021"	Suppressed	91601	Suppressed
	"Large Fringe Metro"	"2"	"Brazoria County, TX"	"48039"	15	380518	Unreliable
	"Large Fringe Metro"	"2"	"Caldwell County, TX"	"48055"	Suppressed	43979	Suppressed
	"Large Fringe Metro"	"2"	"Chambers County, TX"	"48071"	Suppressed	45590	Suppressed
	"Large Fringe Metro"	"2"	"Comal County, TX"	"48091"	Suppressed	164812	Suppressed
	"Large Fringe Metro"	"2"	"Denton County, TX"	"48121"	23	919324	2.5
	"Large Fringe Metro"	"2"	"Ellis County, TX"	"48139"	Suppressed	191760	Suppressed
	"Large Fringe Metro"	"2"	"Fort Bend County, TX"	"48157"	44	839706	5.2
	"Large Fringe Metro"	"2"	"Galveston County, TX"	"48167"	34	345089	9.9
	"Large Fringe Metro"	"2"	"Guadalupe County, TX"	"48187"	Suppressed	170608	Suppressed
	"Large Fringe Metro"	"2"	"Hays County, TX"	"48209"	Suppressed	241365	Suppressed
	"Large Fringe Metro"	"2"	"Hood County, TX"	"48221"	Suppressed	63527	Suppressed
	"Large Fringe Metro"	"2"	"Hunt County, TX"	"48231"	Suppressed	99807	Suppressed
	"Large Fringe Metro"	"2"	"Johnson County, TX"	"48251"	Suppressed	179575	Suppressed
	"Large Fringe Metro"	"2"	"Kaufman County, TX"	"48257"	11	143198	Unreliable
	"Large Fringe Metro"	"2"	"Kendall County, TX"	"48259"	Suppressed	48523	Suppressed
	"Large Fringe Metro"	"2"	"Liberty County, TX"	"48291"	15	91547	Unreliable
	"Large Fringe Metro"	"2"	"Medina County, TX"	"48325"	Suppressed	52358	Suppressed
	"Large Fringe Metro"	"2"	"Montgomery County, TX"	"48339"	23	626351	3.7
	"Large Fringe Metro"	"2"	"Parker County, TX"	"48367"	Suppressed	148198	Suppressed
	"Large Fringe Metro"	"2"	"Rockwall County, TX"	"48397"	Suppressed	109888	Suppressed
	"Large Fringe Metro"	"2"	"Somervell County, TX"	"48425"	0	9139	Unreliable
	"Large Fringe Metro"	"2"	"Waller County, TX"	"48473"	Suppressed	57452	Suppressed
	"Large Fringe Metro"	"2"	"Williamson County, TX"	"48491"	11	617855	Unreliable
	"Large Fringe Metro"	"2"	"Wilson County, TX"	"48493"	Suppressed	52023	Suppressed
	"Large Fringe Metro"	"2"	"Wise County, TX"	"48497"	Suppressed	71084	Suppressed
	"Large Fringe Metro"	"2"	"Tooele County, UT"	"49045"	Suppressed	74512	Suppressed
	"Large Fringe Metro"	"2"	"Amelia County, VA"	"51007"	Suppressed	13014	Suppressed
	"Large Fringe Metro"	"2"	"Caroline County, VA"	"51033"	Suppressed	30860	Suppressed
	"Large Fringe Metro"	"2"	"Charles City County, VA"	"51036"	0	6821	Unreliable
	"Large Fringe Metro"	"2"	"Chesterfield County, VA"	"51041"	17	358245	Unreliable
	"Large Fringe Metro"	"2"	"Clarke County, VA"	"51043"	0	14622	Unreliable
	"Large Fringe Metro"	"2"	"Culpeper County, VA"	"51047"	Suppressed	53569	Suppressed
	"Large Fringe Metro"	"2"	"Dinwiddie County, VA"	"51053"	Suppressed	28688	Suppressed
	"Large Fringe Metro"	"2"	"Fairfax County, VA"	"51059"	17	1150847	Unreliable
	"Large Fringe Metro"	"2"	"Fauquier County, VA"	"51061"	Suppressed	71361	Suppressed
	"Large Fringe Metro"	"2"	"Gloucester County, VA"	"51073"	Suppressed	37459	Suppressed
	"Large Fringe Metro"	"2"	"Goochland County, VA"	"51075"	0	24431	Unreliable
	"Large Fringe Metro"	"2"	"Hanover County, VA"	"51085"	Suppressed	108262	Suppressed
	"Large Fringe Metro"	"2"	"Henrico County, VA"	"51087"	23	333766	6.9
	"Large Fringe Metro"	"2"	"Isle of Wight County, VA"	"51093"	Suppressed	37725	Suppressed
	"Large Fringe Metro"	"2"	"James City County, VA"	"51095"	Suppressed	77612	Suppressed
	"Large Fringe Metro"	"2"	"King William County, VA"	"51101"	0	17641	Unreliable
	"Large Fringe Metro"	"2"	"Loudoun County, VA"	"51107"	Suppressed	422784	Suppressed
	"Large Fringe Metro"	"2"	"Mathews County, VA"	"51115"	0	8766	Unreliable
	"Large Fringe Metro"	"2"	"New Kent County, VA"	"51127"	0	23648	Unreliable
	"Large Fringe Metro"	"2"	"Powhatan County, VA"	"51145"	0	30148	Unreliable
	"Large Fringe Metro"	"2"	"Prince George County, VA"	"51149"	Suppressed	38686	Suppressed
	"Large Fringe Metro"	"2"	"Prince William County, VA"	"51153"	Suppressed	475533	Suppressed
	"Large Fringe Metro"	"2"	"Rappahannock County, VA"	"51157"	0	7260	Unreliable
	"Large Fringe Metro"	"2"	"Spotsylvania County, VA"	"51177"	Suppressed	138449	Suppressed
	"Large Fringe Metro"	"2"	"Stafford County, VA"	"51179"	Suppressed	156748	Suppressed
	"Large Fringe Metro"	"2"	"Sussex County, VA"	"51183"	Suppressed	10925	Suppressed
	"Large Fringe Metro"	"2"	"Warren County, VA"	"51187"	Suppressed	40475	Suppressed
	"Large Fringe Metro"	"2"	"York County, VA"	"51199"	Suppressed	69199	Suppressed
	"Large Fringe Metro"	"2"	"Chesapeake city, VA"	"51550"	18	247011	Unreliable
	"Large Fringe Metro"	"2"	"Colonial Heights city, VA"	"51570"	Suppressed	17205	Suppressed
	"Large Fringe Metro"	"2"	"Fairfax city, VA"	"51600"	0	23429	Unreliable
	"Large Fringe Metro"	"2"	"Falls Church city, VA"	"51610"	0	14631	Unreliable
	"Large Fringe Metro"	"2"	"Fredericksburg city, VA"	"51630"	0	29492	Unreliable
	"Large Fringe Metro"	"2"	"Hampton city, VA"	"51650"	15	135464	Unreliable
	"Large Fringe Metro"	"2"	"Hopewell city, VA"	"51670"	Suppressed	22375	Suppressed
	"Large Fringe Metro"	"2"	"Manassas city, VA"	"51683"	0	40869	Unreliable
	"Large Fringe Metro"	"2"	"Manassas Park city, VA"	"51685"	0	18004	Unreliable
	"Large Fringe Metro"	"2"	"Newport News city, VA"	"51700"	26	179062	14.5
	"Large Fringe Metro"	"2"	"Petersburg city, VA"	"51730"	13	30446	Unreliable
	"Large Fringe Metro"	"2"	"Poquoson city, VA"	"51735"	0	12257	Unreliable
	"Large Fringe Metro"	"2"	"Portsmouth city, VA"	"51740"	21	95094	22.1
	"Large Fringe Metro"	"2"	"Suffolk city, VA"	"51800"	Suppressed	93913	Suppressed
	"Large Fringe Metro"	"2"	"Williamsburg city, VA"	"51830"	0	15259	Unreliable
	"Large Fringe Metro"	"2"	"Clark County, WA"	"53011"	10	496865	Unreliable
	"Large Fringe Metro"	"2"	"Pierce County, WA"	"53053"	34	913890	3.7
	"Large Fringe Metro"	"2"	"Skamania County, WA"	"53059"	0	12107	Unreliable
	"Large Fringe Metro"	"2"	"Snohomish County, WA"	"53061"	17	830393	Unreliable
	"Large Fringe Metro"	"2"	"Jefferson County, WV"	"54037"	Suppressed	57486	Suppressed
	"Large Fringe Metro"	"2"	"Kenosha County, WI"	"55059"	Suppressed	169671	Suppressed
	"Large Fringe Metro"	"2"	"Ozaukee County, WI"	"55089"	Suppressed	90043	Suppressed
	"Large Fringe Metro"	"2"	"Pierce County, WI"	"55093"	Suppressed	42700	Suppressed
	"Large Fringe Metro"	"2"	"St. Croix County, WI"	"55109"	Suppressed	91838	Suppressed
	"Large Fringe Metro"	"2"	"Washington County, WI"	"55131"	Suppressed	136445	Suppressed
	"Large Fringe Metro"	"2"	"Waukesha County, WI"	"55133"	Suppressed	406172	Suppressed
"Total"	"Large Fringe Metro"	"2"			3267	83080819	3.9
	"Medium Metro"	"3"	"Autauga County, AL"	"01001"	Suppressed	56145	Suppressed
	"Medium Metro"	"3"	"Elmore County, AL"	"01051"	Suppressed	82158	Suppressed
	"Medium Metro"	"3"	"Limestone County, AL"	"01083"	Suppressed	102228	Suppressed
	"Medium Metro"	"3"	"Lowndes County, AL"	"01085"	Suppressed	9641	Suppressed
	"Medium Metro"	"3"	"Madison County, AL"	"01089"	18	379453	Unreliable
	"Medium Metro"	"3"	"Mobile County, AL"	"01097"	66	412716	16.0
	"Medium Metro"	"3"	"Montgomery County, AL"	"01101"	66	224639	29.4
	"Medium Metro"	"3"	"Russell County, AL"	"01113"	Suppressed	58237	Suppressed
	"Medium Metro"	"3"	"Anchorage Borough, AK"	"02020"	13	287095	Unreliable
	"Medium Metro"	"3"	"Matanuska-Susitna Borough, AK"	"02170"	Suppressed	110213	Suppressed
	"Medium Metro"	"3"	"Pima County, AZ"	"04019"	56	1061175	5.3
	"Medium Metro"	"3"	"Benton County, AR"	"05007"	Suppressed	288774	Suppressed
	"Medium Metro"	"3"	"Crawford County, AR"	"05033"	Suppressed	63409	Suppressed
	"Medium Metro"	"3"	"Faulkner County, AR"	"05045"	Suppressed	126919	Suppressed
	"Medium Metro"	"3"	"Grant County, AR"	"05053"	0	18449	Unreliable
	"Medium Metro"	"3"	"Lonoke County, AR"	"05085"	Suppressed	73921	Suppressed
	"Medium Metro"	"3"	"Madison County, AR"	"05087"	Suppressed	16644	Suppressed
	"Medium Metro"	"3"	"Perry County, AR"	"05105"	0	10327	Unreliable
	"Medium Metro"	"3"	"Pulaski County, AR"	"05119"	77	392980	19.6
	"Medium Metro"	"3"	"Saline County, AR"	"05125"	Suppressed	123968	Suppressed
	"Medium Metro"	"3"	"Sebastian County, AR"	"05131"	Suppressed	127590	Suppressed
	"Medium Metro"	"3"	"Washington County, AR"	"05143"	Suppressed	243216	Suppressed
	"Medium Metro"	"3"	"Fresno County, CA"	"06019"	91	1000918	9.1
	"Medium Metro"	"3"	"Kern County, CA"	"06029"	102	901362	11.3
	"Medium Metro"	"3"	"Merced County, CA"	"06047"	24	279252	8.6
	"Medium Metro"	"3"	"Monterey County, CA"	"06053"	16	430906	Unreliable
	"Medium Metro"	"3"	"San Joaquin County, CA"	"06077"	65	767967	8.5
	"Medium Metro"	"3"	"San Luis Obispo County, CA"	"06079"	Suppressed	282249	Suppressed
	"Medium Metro"	"3"	"Santa Barbara County, CA"	"06083"	Suppressed	444766	Suppressed
	"Medium Metro"	"3"	"Santa Cruz County, CA"	"06087"	Suppressed	269925	Suppressed
	"Medium Metro"	"3"	"Solano County, CA"	"06095"	30	446935	6.7
	"Medium Metro"	"3"	"Sonoma County, CA"	"06097"	Suppressed	489819	Suppressed
	"Medium Metro"	"3"	"Stanislaus County, CA"	"06099"	17	550081	Unreliable
	"Medium Metro"	"3"	"Tulare County, CA"	"06107"	28	468680	6.0
	"Medium Metro"	"3"	"Ventura County, CA"	"06111"	10	841387	Unreliable
	"Medium Metro"	"3"	"Boulder County, CO"	"08013"	Suppressed	327171	Suppressed
	"Medium Metro"	"3"	"El Paso County, CO"	"08041"	42	728310	5.8
	"Medium Metro"	"3"	"Larimer County, CO"	"08069"	Suppressed	360428	Suppressed
	"Medium Metro"	"3"	"Teller County, CO"	"08119"	Suppressed	25529	Suppressed
	"Medium Metro"	"3"	"Weld County, CO"	"08123"	16	333983	Unreliable
	"Medium Metro"	"3"	"Fairfield County, CT"	"09001"	31	942426	3.3
	"Medium Metro"	"3"	"New Haven County, CT"	"09009"	40	851948	4.7
	"Medium Metro"	"3"	"New London County, CT"	"09011"	Suppressed	264999	Suppressed
	"Medium Metro"	"3"	"Windham County, CT"	"09015"	0	116540	Unreliable
	"Medium Metro"	"3"	"Sussex County, DE"	"10005"	Suppressed	241635	Suppressed
	"Medium Metro"	"3"	"Alachua County, FL"	"12001"	14	271218	Unreliable
	"Medium Metro"	"3"	"Brevard County, FL"	"12009"	32	608459	5.3
	"Medium Metro"	"3"	"Collier County, FL"	"12021"	Suppressed	392973	Suppressed
	"Medium Metro"	"3"	"Escambia County, FL"	"12033"	33	322364	10.2
	"Medium Metro"	"3"	"Flagler County, FL"	"12035"	0	118451	Unreliable
	"Medium Metro"	"3"	"Gadsden County, FL"	"12039"	Suppressed	45277	Suppressed
	"Medium Metro"	"3"	"Gilchrist County, FL"	"12041"	0	18885	Unreliable
	"Medium Metro"	"3"	"Jefferson County, FL"	"12065"	Suppressed	14543	Suppressed
	"Medium Metro"	"3"	"Lee County, FL"	"12071"	30	790767	3.8
	"Medium Metro"	"3"	"Leon County, FL"	"12073"	15	295460	Unreliable
	"Medium Metro"	"3"	"Manatee County, FL"	"12081"	17	411219	Unreliable
	"Medium Metro"	"3"	"Marion County, FL"	"12083"	23	373513	6.2
	"Medium Metro"	"3"	"Martin County, FL"	"12085"	Suppressed	162088	Suppressed
	"Medium Metro"	"3"	"Polk County, FL"	"12105"	30	744552	4.0
	"Medium Metro"	"3"	"St. Lucie County, FL"	"12111"	21	337186	6.2
	"Medium Metro"	"3"	"Santa Rosa County, FL"	"12113"	Suppressed	189139	Suppressed
	"Medium Metro"	"3"	"Sarasota County, FL"	"12115"	Suppressed	443465	Suppressed
	"Medium Metro"	"3"	"Volusia County, FL"	"12127"	27	561497	4.8
	"Medium Metro"	"3"	"Wakulla County, FL"	"12129"	Suppressed	34319	Suppressed
	"Medium Metro"	"3"	"Bryan County, GA"	"13029"	Suppressed	40755	Suppressed
	"Medium Metro"	"3"	"Burke County, GA"	"13033"	Suppressed	22648	Suppressed
	"Medium Metro"	"3"	"Catoosa County, GA"	"13047"	Suppressed	67996	Suppressed
	"Medium Metro"	"3"	"Chatham County, GA"	"13051"	33	289463	11.4
	"Medium Metro"	"3"	"Chattahoochee County, GA"	"13053"	0	10551	Unreliable
	"Medium Metro"	"3"	"Columbia County, GA"	"13073"	Suppressed	160377	Suppressed
	"Medium Metro"	"3"	"Dade County, GA"	"13083"	0	16057	Unreliable
	"Medium Metro"	"3"	"Effingham County, GA"	"13103"	Suppressed	65765	Suppressed
	"Medium Metro"	"3"	"Harris County, GA"	"13145"	0	36080	Unreliable
	"Medium Metro"	"3"	"Lincoln County, GA"	"13181"	0	8031	Unreliable
	"Medium Metro"	"3"	"McDuffie County, GA"	"13189"	Suppressed	21162	Suppressed
	"Medium Metro"	"3"	"Marion County, GA"	"13197"	0	8516	Unreliable
	"Medium Metro"	"3"	"Muscogee County, GA"	"13215"	37	196442	18.8
	"Medium Metro"	"3"	"Richmond County, GA"	"13245"	22	202079	10.9
	"Medium Metro"	"3"	"Walker County, GA"	"13295"	Suppressed	70116	Suppressed
	"Medium Metro"	"3"	"Honolulu County, HI"	"15003"	11	963826	Unreliable
	"Medium Metro"	"3"	"Ada County, ID"	"16001"	Suppressed	494399	Suppressed
	"Medium Metro"	"3"	"Boise County, ID"	"16015"	Suppressed	8065	Suppressed
	"Medium Metro"	"3"	"Canyon County, ID"	"16027"	Suppressed	237053	Suppressed
	"Medium Metro"	"3"	"Gem County, ID"	"16045"	0	18703	Unreliable
	"Medium Metro"	"3"	"Owyhee County, ID"	"16073"	0	12133	Unreliable
	"Medium Metro"	"3"	"Boone County, IL"	"17007"	Suppressed	52777	Suppressed
	"Medium Metro"	"3"	"Henry County, IL"	"17073"	0	48411	Unreliable
	"Medium Metro"	"3"	"Marshall County, IL"	"17123"	0	11309	Unreliable
	"Medium Metro"	"3"	"Mercer County, IL"	"17131"	Suppressed	15225	Suppressed
	"Medium Metro"	"3"	"Peoria County, IL"	"17143"	13	177652	Unreliable
	"Medium Metro"	"3"	"Rock Island County, IL"	"17161"	Suppressed	140907	Suppressed
	"Medium Metro"	"3"	"Stark County, IL"	"17175"	0	5262	Unreliable
	"Medium Metro"	"3"	"Tazewell County, IL"	"17179"	Suppressed	130777	Suppressed
	"Medium Metro"	"3"	"Winnebago County, IL"	"17201"	32	281295	11.4
	"Medium Metro"	"3"	"Woodford County, IL"	"17203"	0	38091	Unreliable
	"Medium Metro"	"3"	"Allen County, IN"	"18003"	33	382187	8.6
	"Medium Metro"	"3"	"Posey County, IN"	"18129"	0	25275	Unreliable
	"Medium Metro"	"3"	"St. Joseph County, IN"	"18141"	24	271484	8.8
	"Medium Metro"	"3"	"Vanderburgh County, IN"	"18163"	12	182447	Unreliable
	"Medium Metro"	"3"	"Warrick County, IN"	"18173"	Suppressed	63269	Suppressed
	"Medium Metro"	"3"	"Wells County, IN"	"18179"	Suppressed	28142	Suppressed
	"Medium Metro"	"3"	"Whitley County, IN"	"18183"	0	34378	Unreliable
	"Medium Metro"	"3"	"Benton County, IA"	"19011"	0	25414	Unreliable
	"Medium Metro"	"3"	"Dallas County, IA"	"19049"	Suppressed	96963	Suppressed
	"Medium Metro"	"3"	"Guthrie County, IA"	"19077"	0	10737	Unreliable
	"Medium Metro"	"3"	"Harrison County, IA"	"19085"	0	13928	Unreliable
	"Medium Metro"	"3"	"Jones County, IA"	"19105"	0	20617	Unreliable
	"Medium Metro"	"3"	"Linn County, IA"	"19113"	14	227854	Unreliable
	"Medium Metro"	"3"	"Madison County, IA"	"19121"	0	16521	Unreliable
	"Medium Metro"	"3"	"Mills County, IA"	"19129"	0	14766	Unreliable
	"Medium Metro"	"3"	"Polk County, IA"	"19153"	23	494281	4.7
	"Medium Metro"	"3"	"Pottawattamie County, IA"	"19155"	Suppressed	93328	Suppressed
	"Medium Metro"	"3"	"Scott County, IA"	"19163"	Suppressed	173216	Suppressed
	"Medium Metro"	"3"	"Warren County, IA"	"19181"	0	52265	Unreliable
	"Medium Metro"	"3"	"Butler County, KS"	"20015"	Suppressed	66992	Suppressed
	"Medium Metro"	"3"	"Harvey County, KS"	"20079"	0	34291	Unreliable
	"Medium Metro"	"3"	"Kingman County, KS"	"20095"	0	6974	Unreliable
	"Medium Metro"	"3"	"Sedgwick County, KS"	"20173"	50	519907	9.6
	"Medium Metro"	"3"	"Sumner County, KS"	"20191"	Suppressed	22578	Suppressed
	"Medium Metro"	"3"	"Bourbon County, KY"	"21017"	Suppressed	19901	Suppressed
	"Medium Metro"	"3"	"Boyd County, KY"	"21019"	0	46516	Unreliable
	"Medium Metro"	"3"	"Christian County, KY"	"21047"	Suppressed	71478	Suppressed
	"Medium Metro"	"3"	"Clark County, KY"	"21049"	0	36463	Unreliable
	"Medium Metro"	"3"	"Fayette County, KY"	"21067"	29	324735	8.9
	"Medium Metro"	"3"	"Greenup County, KY"	"21089"	Suppressed	34865	Suppressed
	"Medium Metro"	"3"	"Henderson County, KY"	"21101"	Suppressed	44740	Suppressed
	"Medium Metro"	"3"	"Jessamine County, KY"	"21113"	Suppressed	54057	Suppressed
	"Medium Metro"	"3"	"Scott County, KY"	"21209"	Suppressed	58470	Suppressed
	"Medium Metro"	"3"	"Trigg County, KY"	"21221"	Suppressed	14776	Suppressed
	"Medium Metro"	"3"	"Woodford County, KY"	"21239"	Suppressed	26765	Suppressed
	"Medium Metro"	"3"	"Acadia Parish, LA"	"22001"	Suppressed	61918	Suppressed
	"Medium Metro"	"3"	"Ascension Parish, LA"	"22005"	Suppressed	128665	Suppressed
	"Medium Metro"	"3"	"Bossier Parish, LA"	"22015"	Suppressed	127275	Suppressed
	"Medium Metro"	"3"	"Caddo Parish, LA"	"22017"	69	237479	29.1
	"Medium Metro"	"3"	"De Soto Parish, LA"	"22031"	Suppressed	27650	Suppressed
	"Medium Metro"	"3"	"East Baton Rouge Parish, LA"	"22033"	118	439729	26.8
	"Medium Metro"	"3"	"East Feliciana Parish, LA"	"22037"	Suppressed	18882	Suppressed
	"Medium Metro"	"3"	"Iberia Parish, LA"	"22045"	11	68991	Unreliable
	"Medium Metro"	"3"	"Iberville Parish, LA"	"22047"	Suppressed	32070	Suppressed
	"Medium Metro"	"3"	"Lafayette Parish, LA"	"22055"	21	246518	8.5
	"Medium Metro"	"3"	"Livingston Parish, LA"	"22063"	Suppressed	143737	Suppressed
	"Medium Metro"	"3"	"Pointe Coupee Parish, LA"	"22077"	Suppressed	21529	Suppressed
